Date,EURUSD,EURJPY,EURGBP,EURCHF,EURAUD,EURCAD,EURNZD,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDNZD,JPYGBP,JPYCHF,JPYAUD,JPYCAD,JPYNZD,GBPCHF,GBPAUD,GBPCAD,GBPNZD,CHFAUD,CHFCAD,CHFNZD,AUDCAD,AUDNZD,CADNZD
2023-02-15,1.0735719203948975,142.7689971923828,0.8817700147628784,0.9893100261688232,1.536389946937561,1.4320800304412842,1.694640040397644,132.99099731445312,0.821399986743927,0.92153000831604,1.4311100244522095,1.3340599536895752,1.578410029411316,0.006155999843031168,0.006928999908268452,0.010742999613285065,0.010027999989688396,0.011861000210046768,1.1217600107192993,1.7421200275421143,1.6238700151443481,1.9213999509811401,1.5518310070037842,1.4474999904632568,1.712630033493042,0.932125985622406,1.1029599905014038,1.1830500364303589
2023-02-16,1.0691757202148438,143.15199279785156,0.8881199955940247,0.987089991569519,1.5477399826049805,1.43163001537323,1.7024600505828857,133.9029998779297,0.8305799961090088,0.9233599901199341,1.4478280544281006,1.3390599489212036,1.5924099683761597,0.006182999815791845,0.006895000115036964,0.010789000429213047,0.009995999746024609,0.011890999972820282,1.1113799810409546,1.742460012435913,1.6117600202560425,1.9166699647903442,1.5669900178909302,1.4501700401306152,1.7243900299072266,0.9247320294380188,1.0998330116271973,1.188979983329773
2023-02-17,1.0665756464004517,142.99099731445312,0.8905900120735168,0.9882100224494934,1.5541900396347046,1.4369299411773682,1.707669973373413,134.07400512695312,0.8350499868392944,0.9264600276947021,1.4572160243988037,1.3473000526428223,1.6011799573898315,0.006209000013768673,0.006909999996423721,0.010847999714314938,0.01004400011152029,0.01193500030785799,1.109179973602295,1.7448300123214722,1.6131600141525269,1.917140007019043,1.5722529888153076,1.4538300037384033,1.7276699542999268,0.9245049953460693,1.0987600088119507,1.1883200407028198
2023-02-20,1.0684444904327393,143.50399780273438,0.8881099820137024,0.9884700179100037,1.5552400350570679,1.440600037574768,1.7131600379943848,134.3070068359375,0.8312699794769287,0.92535001039505,1.4557299613952637,1.3481999635696411,1.6035399436950684,0.006171000190079212,0.006889000069350004,0.010838000103831291,0.01003700029104948,0.011938000097870827,1.1130499839782715,1.7510900497436523,1.6216700077056885,1.9287999868392944,1.5731430053710938,1.4571900367736816,1.7330600023269653,0.9261699914932251,1.1015839576721191,1.1892000436782837
2023-02-21,1.068261981010437,143.5,0.887179970741272,0.9861800074577332,1.5461499691009521,1.437059998512268,1.7072199583053589,134.33599853515625,0.8306199908256531,0.9231799840927124,1.4473869800567627,1.3452999591827393,1.5980299711227417,0.006163999903947115,0.0068720001727342606,0.010758000425994396,0.010010999627411366,0.011889000423252583,1.111340045928955,1.7422399520874023,1.619480013847351,1.9237099885940552,1.567546010017395,1.4570000171661377,1.7307599782943726,0.9294000267982483,1.1041300296783447,1.1877399682998657
2023-02-22,1.065200924873352,143.7949981689453,0.8795999884605408,0.9879599809646606,1.552299976348877,1.441640019416809,1.7136600017547607,134.9759979248047,0.8258100152015686,0.9275000095367432,1.4573220014572144,1.3534899950027466,1.6087000370025635,0.00609799986705184,0.006868999917060137,0.010777999646961689,0.01002500019967556,0.011908000335097313,1.1230499744415283,1.7645100355148315,1.638800024986267,1.9478299617767334,1.570970058441162,1.4590799808502197,1.734220027923584,0.9286720156669617,1.1039600372314453,1.1884599924087524
2023-02-23,1.0605803728103638,143.0989990234375,0.8802700042724609,0.9876099824905396,1.5568699836730957,1.4365099668502808,1.7038999795913696,134.9320068359375,0.8298799991607666,0.9312400221824646,1.4678000211715698,1.3545399904251099,1.6066800355911255,0.006132000125944614,0.006899000145494938,0.010861000046133995,0.010034999810159206,0.011900999583303928,1.1215699911117554,1.768399953842163,1.631600022315979,1.9354599714279175,1.5759199857711792,1.454110026359558,1.7247600555419922,0.9225299954414368,1.0944019556045532,1.186020016670227
2023-02-24,1.0598047971725464,142.66400146484375,0.8817999958992004,0.9894599914550781,1.5563900470733643,1.4352200031280518,1.7009199857711792,134.6280059814453,0.832099974155426,0.9336900115013123,1.468400001525879,1.3543200492858887,1.60493004322052,0.006161999888718128,0.006934999953955412,0.010905999690294266,0.010060000233352184,0.011913999915122986,1.1219099760055542,1.7646900415420532,1.6273000240325928,1.9285500049591064,1.5727969408035278,1.4503779411315918,1.7187299728393555,0.9215999841690063,1.0926439762115479,1.1849299669265747
2023-02-27,1.0554758310317993,143.9499969482422,0.8829900026321411,0.9921000003814697,1.5668599605560303,1.4346699714660645,1.7117400169372559,136.39500427246094,0.836650013923645,0.9400299787521362,1.4846299886703491,1.3593699932098389,1.621899962425232,0.006113999988883734,0.006891000084578991,0.010885000228881836,0.009967000223696232,0.011889999732375145,1.1233500242233276,1.7742600440979004,1.6244699954986572,1.9382100105285645,1.5785499811172485,1.4453200101852417,1.7244600057601929,0.9156739711761475,1.0923199653625488,1.1926900148391724
2023-02-28,1.0611205101013184,144.60899353027344,0.8795400261878967,0.9926400184631348,1.5734000205993652,1.4401500225067139,1.7210299968719482,136.31700134277344,0.8290799856185913,0.9355999827384949,1.4830189943313599,1.3573999404907227,1.6222699880599976,0.006062000058591366,0.006862999871373177,0.010865000076591969,0.009955000132322311,0.011900000274181366,1.1282600164413452,1.7888699769973755,1.6369500160217285,1.9565399885177612,1.5852129459381104,1.4506200551986694,1.7335400581359863,0.9150000214576721,1.0925999879837036,1.1949000358581543
